id,name,link,osm_url,lat,lon,categories,bookable,link_ok,open_now,street,housenumber,postcode,city,address
way/491443461,Bauhaus,https://www.bauhaus.se/varuhus/sisjon,https://www.openstreetmap.org/way/491443461,57.6425053,11.9542488,robot_mower_seller,,,,Södra Långebergsgatan,21,436 32,Askim,"Södra Långebergsgatan 21, 436 32 Askim"
way/493043613,Woody bygghandel,https://www.woody.se/,https://www.openstreetmap.org/way/493043613,56.2324146,15.2569644,robot_mower_seller,,,,,,,,
way/493211781,Granngården,http://www.granngarden.se/store/Mariestad,https://www.openstreetmap.org/way/493211781,58.6950348,13.8176863,robot_mower_seller,,,,,,,,
way/497754617,Nya Hallabro Rostfria,https://hallabrorostfria.se/,https://www.openstreetmap.org/way/497754617,56.388306,15.1048828,robot_mower_seller,,,,Ronnebyvägen 33,,,,Ronnebyvägen 33
way/503019420,Burseryds Lantmän,http://www.burserydslantman.se/,https://www.openstreetmap.org/way/503019420,57.191868,13.280461,robot_mower_seller,,,,Vidkundsvägen,1,330 26,Burseryd,"Vidkundsvägen 1, 330 26 Burseryd"
way/503072880,Blomsterlandet,https://www.blomsterlandet.se/hitta-din-butik/uppsala-granby/,https://www.openstreetmap.org/way/503072880,59.8857478,17.6689077,robot_mower_seller,,,,Takpannegatan,16,754 60,Uppsala,"Takpannegatan 16, 754 60 Uppsala"
way/509412459,Drivhuset,https://www.drivhusetilovstabruk.se/,https://www.openstreetmap.org/way/509412459,60.4081213,17.8803642,robot_mower_seller,,,,,,,,
way/512265283,Funbo Plantskola,http://www.funboplantskola.se,https://www.openstreetmap.org/way/512265283,59.8548883,17.8265598,robot_mower_seller,,,,Framtidsvägen,1,755 97,Gunsta,"Framtidsvägen 1, 755 97 Gunsta"
way/518690918,Kode trä,https://kodetra.woody.se/,https://www.openstreetmap.org/way/518690918,57.9421686,11.8534691,robot_mower_seller,,,,,,,,
way/525678868,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/525678868,56.1786545,14.848753,robot_mower_seller,,,,,,,,
way/528862621,jem & fix,https://www.jemfix.se,https://www.openstreetmap.org/way/528862621,57.4977762,12.6696308,robot_mower_seller,,,,,,,,
way/546538321,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/546538321,57.7544238,14.1597441,robot_mower_seller,,,,Instrumentvägen,4,,Jönköping,"Instrumentvägen 4, Jönköping"
way/546540561,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/546540561,57.1782761,14.0077229,robot_mower_seller,,,,Silkesvägen,32,,,Silkesvägen 32
way/547157131,Byggmax,https://www.byggmax.se/butiker/v%C3%A4stervik,https://www.openstreetmap.org/way/547157131,57.7651149,16.6038812,robot_mower_seller,,,,,,,,
way/575635966,jem & fix,https://www.jemfix.se/butiker/vimmerby/,https://www.openstreetmap.org/way/575635966,57.6684372,15.8478908,robot_mower_seller,,,,Fiskaregatan,3,598 37,Vimmerby,"Fiskaregatan 3, 598 37 Vimmerby"
way/594265237,Jula,https://www.jula.se/vara-varuhus/skovde/,https://www.openstreetmap.org/way/594265237,58.4092422,13.8802566,robot_mower_seller,,,,Jonstorpsgatan,5,54166,Skövde,"Jonstorpsgatan 5, 54166 Skövde"
way/594265238,Elgiganten,https://www.elgiganten.se/INTERSHOP/web/WFS/store-elgigantenSE-Site/sv_SE/-/SEK/ViewStoreFinder-Start?mapStore=2DIKeQuvsPsAAAEoNoE7Uj8P,https://www.openstreetmap.org/way/594265238,58.408945,13.8816747,robot_mower_seller,,,,Jonstorpsgatan,5,54166,Skövde,"Jonstorpsgatan 5, 54166 Skövde"
way/606513433,XL-bygg,http://lidkoping.xlbygg.se,https://www.openstreetmap.org/way/606513433,58.4881201,13.1953226,robot_mower_seller,,,,Kartåsgatan,9,53140,Lidköping,"Kartåsgatan 9, 53140 Lidköping"
way/620540602,Millesons Handelsträdgård,http://www.millesons.se,https://www.openstreetmap.org/way/620540602,57.3951957,12.0102886,robot_mower_seller,,,,,,,,
way/636405955,Granngården,https://www.granngarden.se/,https://www.openstreetmap.org/way/636405955,58.3118441,14.2882774,robot_mower_seller,,,,Industrigatan,35,54450,Hjo,"Industrigatan 35, 54450 Hjo"
way/647768381,Biltema,https://www.biltema.se/varuhus-och-oppettider/hudiksvall,https://www.openstreetmap.org/way/647768381,61.7157901,17.0468163,robot_mower_seller,,,,Medskog Norra,4,824 91,Hudiksvall,"Medskog Norra 4, 824 91 Hudiksvall"
way/690316338,Tinas Trädgård,https://tinastradgard.se/,https://www.openstreetmap.org/way/690316338,58.7120451,14.129902,robot_mower_seller,,,,Haddebodavägen,13,545 34,Töreboda,"Haddebodavägen 13, 545 34 Töreboda"
way/694582582,Bt JÄRn O Maskin Ab,https://btjarn.se,https://www.openstreetmap.org/way/694582582,56.5557196,14.1491746,robot_mower_seller,,,,Baldersgatan,5,343 31,Älmhult,"Baldersgatan 5, 343 31 Älmhult"
way/697150538,Rusta,https://www.rusta.se,https://www.openstreetmap.org/way/697150538,59.4883762,18.2767443,robot_mower_seller,,,,Korsgärdesvägen,1B,184 41,Åkersberga,"Korsgärdesvägen 1B, 184 41 Åkersberga"
way/698759929,Nelson Garden,https://www.nelsongarden.se/,https://www.openstreetmap.org/way/698759929,56.5183045,14.9918395,robot_mower_seller,,,,,,,,
way/701685973,Blomsterlandet,https://www.blomsterlandet.se/Hitta-butik/Stockholm-Veddesta/,https://www.openstreetmap.org/way/701685973,59.4102561,17.8444476,robot_mower_seller,,,,Nettovägen,4,175 41,Järfälla,"Nettovägen 4, 175 41 Järfälla"
way/709212070,Beijer Bygg,https://www.beijerbygg.se/privat/sv/urshult,https://www.openstreetmap.org/way/709212070,56.5309771,14.8149057,robot_mower_seller,,,,Södravägen,9,362 54,Urshult,"Södravägen 9, 362 54 Urshult"
way/745543228,Hornbach,https://www.hornbach.se/varuhusinfo/hornbach-boras/,https://www.openstreetmap.org/way/745543228,57.7165401,12.8867337,robot_mower_seller,,,,Sandlidsgatan,1M,504 62,Borås,"Sandlidsgatan 1M, 504 62 Borås"
way/759547515,HORNBACH,https://www.hornbach.se/,https://www.openstreetmap.org/way/759547515,59.378857,17.9571819,robot_mower_seller,,,,,,,,
way/772247062,Lundsbrunns handelsträdgård,https://kellgren.se,https://www.openstreetmap.org/way/772247062,58.4784414,13.4488589,robot_mower_seller,,,,Brunnsvägen,4,53372,Lundsbrunn,"Brunnsvägen 4, 53372 Lundsbrunn"
way/784828635,Gamla Jernboden,https://gamlajernboden.se/,https://www.openstreetmap.org/way/784828635,56.2323622,15.2664513,robot_mower_seller,,,,Omloppsvägen,13,37252,Kallinge,"Omloppsvägen 13, 37252 Kallinge"
way/796376679,Garageport Experten,https://www.garageportexperten.se/ronneby/,https://www.openstreetmap.org/way/796376679,56.2320279,15.2643091,robot_mower_seller,,,,,,,,
way/833749813,Byggmax,https://www.byggmax.se/butiker/kumla,https://www.openstreetmap.org/way/833749813,59.1537741,15.1352605,robot_mower_seller,,,,Företagsgatan,12,69271,Kumla,"Företagsgatan 12, 69271 Kumla"
way/835443806,jem & fix,https://www.jemfix.se,https://www.openstreetmap.org/way/835443806,60.2880508,15.9886637,robot_mower_seller,,,,Ivarshyttevägen,7A,776 33,Hedemora,"Ivarshyttevägen 7A, 776 33 Hedemora"
way/838056452,Biltema,https://www.biltema.se/,https://www.openstreetmap.org/way/838056452,59.4964248,17.9216794,robot_mower_seller,,,,Stockholmsvägen,39,19461,Upplands Väsby,"Stockholmsvägen 39, 19461 Upplands Väsby"
way/843219481,Byggmax,https://www.byggmax.se/butiker/ronneby,https://www.openstreetmap.org/way/843219481,56.2311974,15.2643885,robot_mower_seller,,,,,,,,
way/852191650,Gryts Handelsträdgård,https://www.grytshandelstradgard.se/,https://www.openstreetmap.org/way/852191650,58.1897788,16.7998088,robot_mower_seller,,,,Rågeterdalsvägen,7,615 96,Gryt,"Rågeterdalsvägen 7, 615 96 Gryt"
way/890786801,Öbergs Plantskola,http://www.obergs.se/,https://www.openstreetmap.org/way/890786801,58.3800011,13.6647162,robot_mower_seller,,,,Öbergs Plantskola,,532 73,Varnhem,"Öbergs Plantskola, 532 73 Varnhem"
way/894186146,Annicas Handelsträdgård Piteå,https://www.annicashandelstradgard.se/,https://www.openstreetmap.org/way/894186146,65.322176,21.4103978,robot_mower_seller,,,,Taktvägen,5,94332,Öjebyn,"Taktvägen 5, 94332 Öjebyn"
way/907037322,Elgiganten,https://www.elgiganten.se/stores/blekinge-lan/lyckeby/karlskrona,https://www.openstreetmap.org/way/907037322,56.1965503,15.6472285,robot_mower_seller,,,,Stationsvägen,29,37162,Lyckeby,"Stationsvägen 29, 37162 Lyckeby"
way/907037349,Clas Ohlson,https://www.clasohlson.com/,https://www.openstreetmap.org/way/907037349,56.1963767,15.6425159,robot_mower_seller,,,,,,,,
way/907179425,Jula,https://www.jula.se/,https://www.openstreetmap.org/way/907179425,59.2168342,15.1393432,robot_mower_seller,,,,,,,,
way/936621037,jem & fix,https://www.jemfix.se/hitta-butik/falun/,https://www.openstreetmap.org/way/936621037,60.5752858,15.6101677,robot_mower_seller,,,,Stortallsvägen,2A,791 55,Falun,"Stortallsvägen 2A, 791 55 Falun"
way/969576240,Beijer Byggmaterial,https://www.beijerbygg.se/store/privat/v%C3%A5ra-byggvaruhus/karlshamn,https://www.openstreetmap.org/way/969576240,56.1741449,14.837954,robot_mower_seller,,,,,,,,
way/1001458110,Rosehills;Rosehills Blommor,https://rosehills.se/,https://www.openstreetmap.org/way/1001458110,61.8272547,16.076439,robot_mower_seller,,,,Lantmätargatan,4,,Ljusdal,"Lantmätargatan 4, Ljusdal"
way/1002146335,Jula,https://www.jula.se/vara-varuhus/falkoping/,https://www.openstreetmap.org/way/1002146335,58.1466061,13.5611889,robot_mower_seller,,,,Gunnestorpsgatan,9,,,Gunnestorpsgatan 9
way/1012227705,Hus till hus,https://www.hustillhus.se/,https://www.openstreetmap.org/way/1012227705,57.9421786,12.556676,robot_mower_seller,,,,,,,,
way/1020012625,Jula,https://www.jula.se/vara-varuhus/karlskoga/,https://www.openstreetmap.org/way/1020012625,59.3003042,14.497151,robot_mower_seller,,,,Finnebäcksvägen,4,69147,Karlskoga,"Finnebäcksvägen 4, 69147 Karlskoga"
way/1087922243,Hysingsvik blommor,https://www.facebook.com/Hysingsviksblommor/,https://www.openstreetmap.org/way/1087922243,59.6813606,18.7488266,robot_mower_seller,,,,Furusundsvägen,97,,,Furusundsvägen 97
way/1107810492,Waso Maskinuthyrning,https://wasomaskin.se/ronneby/,https://www.openstreetmap.org/way/1107810492,56.2317548,15.2675098,robot_mower_seller,,,,,,,,
way/1131605337,Växtverket,https://vaxtverket.com/,https://www.openstreetmap.org/way/1131605337,57.6896702,11.9114408,robot_mower_seller,,,,,,,,
way/1143826680,Bjärhus Växtbutik,https://bjarhusvaxtbutik.se/,https://www.openstreetmap.org/way/1143826680,56.1324416,13.2041326,robot_mower_seller,,,,Bjärhus,7738,,Klippan,"Bjärhus 7738, Klippan"
way/1172466836,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/1172466836,58.321669,15.0917635,robot_mower_seller,,,,Stridslyckegatan,4B,59535,Mjölby,"Stridslyckegatan 4B, 59535 Mjölby"
way/1190682530,Rotens Trädgård,https://rotenstradgard.se,https://www.openstreetmap.org/way/1190682530,60.7378689,15.4572953,robot_mower_seller,,,,Skovägen,8,790 21,Bjursås,"Skovägen 8, 790 21 Bjursås"
way/1191531973,Bolist,https://bolist.se/butiker/bolistbelganet/,https://www.openstreetmap.org/way/1191531973,56.3873619,15.0353229,robot_mower_seller,,,,,,,,
way/1308445876,Byggnadssnickerier i Krokom AB,https://byggnadssnickerier.com/,https://www.openstreetmap.org/way/1308445876,63.3257101,14.4706971,robot_mower_seller,,,,Hissmoforsvägen,55,835 33,KROKOM,"Hissmoforsvägen 55, 835 33 KROKOM"
way/1308507922,Biltema,https://www.biltema.se/varuhus-och-oppettider/nykoping/,https://www.openstreetmap.org/way/1308507922,58.7697237,17.0137457,robot_mower_seller,,,,Gustafsbergsstigen,22A,611 67,Nyköping,"Gustafsbergsstigen 22A, 611 67 Nyköping"
way/1373168778,Bauhaus,https://www.bauhaus.se/varuhus/umea,https://www.openstreetmap.org/way/1373168778,63.8550388,20.2948469,robot_mower_seller,,,,Skalbaggevägen,5,90620,Umeå,"Skalbaggevägen 5, 90620 Umeå"
relation/6080093,Bäsna Trädgård,https://www.basnatradgard.nu/,https://www.openstreetmap.org/relation/6080093,60.5331604,15.2019624,robot_mower_seller,,,,Kjesgattu,10,781 95,Borlänge,"Kjesgattu 10, 781 95 Borlänge"
relation/10997313,XL Bygg,https://www.xlbygg.se/ronneby/,https://www.openstreetmap.org/relation/10997313,56.2406867,15.2648348,robot_mower_seller,,,,Västervägen,5,37252,Kallinge,"Västervägen 5, 37252 Kallinge"
